id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,main_category,sub_category_1,sub_category_2,sub_category_3,sub_category_4,page_range,quantity_range,rating_range
179063564,Tôi Tự Học,94600,120000,4.8,257,Thu Giang Nguyễn Duy Cần,3368,available,NXB Trẻ,Bìa mềm,392,01/01/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,4 sao
170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,128000,179000,5,85,Chris Voss,1576,available,Alphabooks,Bìa mềm,420,03/03/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
154245455,Combo 2 Cuốn Nghiền Từ Vựng Tiếng Anh: Học Qua Gốc Từ Bằng Hình Ảnh - Gốc Từ Là Bí Quyết Để Ghi Nhớ Hàng Nghìn Từ Vựng,180000,270000,5,291,Kenji Shimizu,2483,available,Megabook,Bìa mềm,608,01/01/22,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Từ Vựng Tiếng Anh,,500-1000,0-2500,5 sao
120219394,Tôi Nói Gì Khi Nói Về Chạy Bộ,64600,76000,5,16,Haruki Murakami,145,available,Nhã Nam,Bìa mềm,235,08/15/21,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,,1-500,0-2500,5 sao
107802183,Sách Sức Mạnh Tiềm Thức (Tái Bản) (Bìa Mềm),99800,128000,5,141,Joseph Murphyc,1604,available,First News - Trí Việt,Bìa mềm,336,06/01/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
106863963,Tâm Lý Học - Phác Họa Chân Dung Kẻ Phạm Tội,145000,145000,5,613,Diệp Hồng Vũ,2506,available,BeBooks,Bìa mềm,280,06/12/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
95289208,Người Bà Tài Giỏi Vùng Saga,102400,128000,5,78,Yoshichi Shimada,376,available,Huy Hoàng Bookstore,Bìa mềm,216,05/01/21,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,,1-500,0-2500,5 sao
90056907,Khởi Nghiệp Tinh Gọn (The Lean Startup) (Tái Bản),132000,165000,4.6,15,Eric Ries,99,available,Viện Quản lý PACE,Bìa cứng,336,04/01/21,Sách tiếng Việt,Sách kinh tế,Sách khởi nghiệp,,,1-500,0-2500,4 sao
85923342,Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),118000,168000,5,255,Ngô Đức Vượng,3758,available,First News - Trí Việt,Bìa mềm,128,03/01/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
77982982,Trí Tuệ Xúc Cảm,153200,199000,4.8,50,Daniel Goleman,253,available,Alphabooks,Bìa mềm,468,02/24/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
76401055,Sét Bong Bóng Trang Trí Sinh Nhật FUNU Nhiều Mẫu Kèm Bơm Tay- Hàng Chính Hãng ,123500,130000,4.8,363,Không rõ,1478,available,Không rõ,Không có,Không rõ,,Quà lưu niệm,Phụ kiện - Vật liệu trang trí,Trang trí sinh nhật,,,Không rõ,0-2500,4 sao
52789367,Nhà Giả Kim (Tái Bản 2020),62400,79000,5,1014,Paulo Coelho,5041,available,Nhã Nam,Bìa mềm,228,04/01/20,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1-500,5000-10000,5 sao
52788072,Chiến Binh Cầu Vồng (Tái Bản 2020),90400,109000,4.8,123,Andrea Hirata,708,available,Nhã Nam,Bìa mềm,428,04/01/20,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1-500,0-2500,4 sao
40933971,Một Đời Thương Thuyết (Tái Bản),91800,135000,5,372,Phan Văn Trường,3587,available,NXB Trẻ,Bìa mềm,336,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
37887031,Hiểu Nghèo Thoát Nghèo (Tái Bản),144000,160000,5,9,Abhijit V. Banerjee,40,available,NXB Trẻ,Bìa mềm,444,10/01/19,Sách tiếng Việt,Sách kinh tế,Bài học kinh doanh,,,1-500,0-2500,5 sao
31509726,Làm Bạn Với Bầu Trời (Bìa Mềm) (Tặng Kèm Khung Ảnh Số Lượng Có Hạn),74100,110000,5,2173,Nguyễn Nhật Ánh,28237,available,NXB Trẻ,Bìa mềm,220,01/09/19,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,20000+,5 sao
16284286,Tuổi Thơ Dữ Dội - Tập 1 (Tái Bản),64000,80000,5,52,Phùng Quán,308,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,400,05/01/19,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,5 sao
12053550,Feynman Chuyện Thật Như Đùa (Tái Bản),195000,220000,4.8,153,Richard P. Feynman,1204,available,NXB Trẻ,Bìa mềm,440,03/03/19,Sách tiếng Việt,Sách văn học,Tiểu sử - Hồi ký,,,1-500,0-2500,4 sao
10095276,Ikigai - Bí Mật Sống Trường Thọ Và Hạnh Phúc Của Người Nhật,81000,90000,4.8,17,Ken Mogi,180,available,Nhã Nam,Bìa mềm,199,01/01/19,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
3639597,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),70000,100000,4.8,4020,Hae Min,48901,available,Nhã Nam,Bìa mềm,256,01/01/18,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,,1-500,20000+,4 sao
3082815,Tự Truyện Benjamin Franklin (Tái Bản),74200,109000,4.8,577,Benjamin Franklin,4189,available,Omega Plus,Bìa mềm,238,01/01/18,Sách tiếng Việt,Sách văn học,Tiểu sử - Hồi ký,,,1-500,2500-5000,4 sao
540039,Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm file MP3),145000,198000,4.8,945,Khương Lệ Bình,8180,available,Nhân Trí Việt,Bìa mềm,144,08/25/16,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,Luyện thi Tiếng Hoa HSK,,1-500,5000-10000,4 sao
277585864,Co - Intellgence - Trí Tuệ Đồng Hành  - Kỷ nguyên sống và làm việc cùng AI,123500,190000,0,0,Ethan Mollick,50,available,Saigon Books,Bìa mềm,300,03/20/25,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
277164014,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,83400,119000,5,247,Akiyoshi Horie,3471,available,Thái Hà,Bìa mềm,252,05/01/21,Sách tiếng Việt,Sách Y Học,Sách Y Học Hiện Đại,,,1-500,2500-5000,5 sao
276959919,Hẹn Nhau Tháng Tám,110000,139000,4.7,3,Gabriel García Márquez,32,available,Nhã Nam,Bìa cứng,110,03/01/25,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1-500,0-2500,4 sao
276949979,"Đọc Ngôn Sứ, nói về Yêu",89000,135000,5,1,Osho,32,available,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri,Bìa mềm,252,12/31/24,Sách tiếng Việt,Sách kỹ năng sống,Sách tâm lý học,Sách tâm lý học - khác,,1-500,0-2500,5 sao
276546963,Agatha Christie. Tuyển tập kỳ án của Poirot,79900,105000,5,27,Agatha Christie,312,available,NXB Trẻ,Bìa mềm,240,11/13/24,Sách tiếng Việt,Sách văn học,Truyện trinh thám,,,1-500,0-2500,5 sao
276388548,Tư Duy Nhanh Và Chậm (Tái Bản),188300,269000,4.7,195,Daniel Kahneman,2981,available,Alphabooks,Bìa mềm,612,12/12/22,Sách tiếng Việt,Sách kinh tế,Bài học kinh doanh,,,500-1000,2500-5000,4 sao
276019606,Không Gia Đình (Tái Bản),117000,160000,5,139,Hector Malot,884,available,Huy Hoàng Bookstore,Bìa mềm,612,11/01/21,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,500-1000,0-2500,5 sao
275316345,"AI 5.0 – Nhanh Hơn, Dễ Hơn, Rẻ Hơn, Chính Xác Hơn",146000,209000,4,7,Ajay Agrawal,531,available,1980 Books,Bìa mềm,432,06/01/24,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
274468053,Cánh Tư - Fourth Wing,205000,315000,5,114,Rebecca Yarros,872,available,NXB Trẻ,Bìa mềm,824,03/21/24,Sách tiếng Việt,Sách văn học,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,,,500-1000,0-2500,5 sao
273844978,Thao Túng Tâm Lý,103935,169000,4.7,1423,Shannon Thomas,16754,available,1980 Books,Bìa mềm,328,03/03/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,10000-20000,4 sao
271118010,Giao Tiếp Bất Bạo Động (Nonviolent Communication),100700,155000,5,122,Không rõ,2364,available,Viện Quản lý PACE,Bìa mềm,268,01/01/22,Sách tiếng Việt,Sách kinh tế,Sách kỹ năng làm việc,,,1-500,0-2500,5 sao
267208813,Tuổi Thơ Dữ Dội - Tập 2,80000,55100,5,348,Phùng Quán,0,out_of_stock,Không rõ,Không có,Không rõ,,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,Không rõ,0-2500,5 sao
263559021,Dưỡng Gan Để Dưỡng Nhan,78900,108000,4.8,16,Thẩm Ninh,374,available,Skybooks,Bìa mềm,280,06/23/23,Sách tiếng Việt,Sách Y Học,Sách Y Học Khác,,,1-500,0-2500,4 sao
225912339,Chủ nghĩa khắc kỷ - phong cách sống bản lĩnh và bình thản (Tái Bản),104300,149000,4.7,218,William B.Irvine,2982,available,Thái Hà,Bìa mềm,380,02/01/23,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Tây,,1-500,2500-5000,4 sao
214186194,Trí Tuệ Do Thái (Tái Bản),126000,189000,4.7,122,Eran Katz,2124,available,Alphabooks,Bìa mềm,444,12/12/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
214186191,Những Kẻ Xuất Chúng (Tái Bản),106000,159000,4.7,86,Malcolm Gladwell,1253,available,Alphabooks,Bìa mềm,348,01/01/23,Sách tiếng Việt,Sách kinh tế,Sách doanh nhân,,,1-500,0-2500,4 sao
205581885,Ba người thầy vĩ đại (Tái bản),82200,115000,5,219,Robin Sharma,3907,available,Thái Hà,Không có,330,04/01/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,89800,128000,4.8,1503,Lê Bảo Ngọc,14183,available,Skybooks,Bìa mềm,296,07/07/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,10000-20000,4 sao
187827443,Ăn Gì Không Chết - Sức Mạnh Chữa Lành Của Thực Phẩm,244000,320000,4.8,47,Michael Greger,552,available,NXB Trẻ,Bìa mềm,776,06/01/22,Sách tiếng Việt,Sách Y Học,Sách Y Học Khác,,,500-1000,0-2500,4 sao
184419723,Sapiens Lược Sử Loài Người (Tái Bản 2022),209300,299000,5,391,Yuval Noah Harari,4511,available,Alphabooks,Bìa mềm,600,06/01/22,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Thế Giới,,,500-1000,2500-5000,5 sao
177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),154000,185000,5,159,Robin Sharma,6421,available,NXB Trẻ,Bìa mềm,478,02/06/23,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,5000-10000,5 sao
176909221,Ngôi Nhà Bên Bờ Biển Xanh Thẳm,119000,199000,5,488,T.J.Klune,3314,available,Asbooks,Bìa mềm,640,04/30/22,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,500-1000,2500-5000,5 sao
161008715,Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),125300,179000,5,579,David R.Hawkins,6830,available,Thái Hà,Bìa mềm,398,02/02/22,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,5000-10000,5 sao
155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,136000,178000,5,360,Vương Đào,4946,available,Huy Hoàng Bookstore,Bìa mềm,456,01/01/22,Sách tiếng Việt,Sách Y Học,Sách Y Học Khác,,,1-500,2500-5000,5 sao
111537683,Và Rồi Chẳng Còn Ai (Agatha Christie),83700,110000,5,417,Agatha Christie,2116,available,NXB Trẻ,Bìa mềm,296,07/01/21,Sách tiếng Việt,Sách văn học,Truyện trinh thám,,,1-500,0-2500,5 sao
100958457,Gieo Trồng Hạnh Phúc (Tái Bản),65100,89000,5,377,Thich Nhất Hạnh,5656,available,Thái Hà,Bìa mềm,279,05/01/21,Sách tiếng Việt,Sách kỹ năng sống,Sách kỹ năng mềm,Nghệ thuật sống,,1-500,5000-10000,5 sao
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),205400,260000,5,32,Masato Takeuchi,346,available,Thái Hà,Bìa mềm,352,05/01/21,Sách tiếng Việt,Nuôi dạy con,Sách Thai Giáo,Thai giáo,,1-500,0-2500,5 sao
82912488,Từ Tốt Đến Vĩ Đại (Tái bản 2021),88500,130000,5,1273,Không rõ,11281,available,NXB Trẻ,Bìa mềm,484,03/13/21,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,1-500,10000-20000,5 sao
73787185,Những Tù Nhân Của Địa Lý,168000,210000,5,219,Tim Marshall,1348,available,Nhã Nam,Bìa mềm,430,12/11/20,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Lĩnh vực khác,,,1-500,0-2500,5 sao
54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",65100,92000,4.8,2445,Nhiều tác giả,13375,available,Vibooks,Bìa mềm,296,01/01/20,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,10000-20000,4 sao
52805060,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),77400,88000,5,34,William Golding,141,available,Nhã Nam,Bìa mềm,326,04/01/20,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1-500,0-2500,5 sao
35191892,21 Bài Học Cho Thế Kỷ 21,155000,209000,4.6,1827,Yuval Noah Harari,20792,available,Nhã Nam,Bìa mềm,434,09/01/19,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,1-500,20000+,4 sao
31568245,Hướng dẫn lập báo cáo tài chính hợp nhất (theo VAS và IFRS),296000,296000,0,0,Không rõ,25,available,Liên kết với tác giả,Không có,356,,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Sách tài chính - khác,,1-500,0-2500,0 sao
7718737,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),106000,118000,0,0,Rolf Dobelli,0,available,Nhã Nam,Bìa mềm,422,01/11/18,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
4080373,90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ,30400,39000,4.7,73,Urako Kanamori,1219,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,176,08/24/18,Sách tiếng Việt,Nuôi dạy con,Cẩm nang làm cha mẹ,,,1-500,0-2500,4 sao
3608623,Bí Mật Của Phan Thiên Ân,69000,69000,4.8,2438,Alan Phan,26064,available,CÔNG TY TNHH HAPPY LIVE,Bìa mềm,211,08/24/22,Sách tiếng Việt,Sách kinh tế,Bài học kinh doanh,,,1-500,20000+,4 sao
3014291,Máy Tính Khoa Học Casio FX-580VN X,730500,779000,5,1473,Không rõ,5819,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Máy Tính Điện Tử,Máy Tính Khoa Học,,,Không rõ,5000-10000,5 sao
2619499,​Liễu Phàm Tứ Huấn (Tái Bản 2018),41800,59000,4.8,273,Liễu Phàm,4994,available,Thái Hà,Bìa mềm,141,06/13/18,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,4 sao
540040,Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm file MP3),127000,158000,4.8,626,Khương Lệ Bình,5232,available,Nhân Trí Việt,Bìa mềm,136,08/25/16,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,Giáo trình Hán ngữ,,1-500,5000-10000,4 sao
445866,Tịnh Tông Nhập Môn,17000,17000,5,1,Hòa Thượng Tịnh Không,447,available,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,106,09/10/10,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,1-500,0-2500,5 sao
277599017,Dấu Ấn Hoàng Gia Tập 20,30000,30000,0,0,Chieko Hosokawa & Fūmin,30,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,208,,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
277579261,Việt sử: Xứ Đàng Trong (1558-1777) - Cuộc Nam tiến của dân tộc Việt Nam,239200,239200,5,4,Phan Khoang,33,available,Công ty Cổ phần Xuất bản Khai Tâm,Bìa mềm,544,03/29/25,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,500-1000,0-2500,5 sao
277555168,"Sách ""Sổ tay hướng dẫn A-Z Quản trị vận hành + Tính toán lãi/lỗ dành cho Hộ kinh doanh và Doanh nghiệp 10 người""",149000,149000,0,0,Không rõ,55,available,CÔNG TY TNHH WE UP,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Kế toán,,Không rõ,0-2500,0 sao
277545494,AI Thực Chiến : Cuộc Cách Mạng Toàn Diện Trong Giáo Dục,180000,249000,4.7,3,Không rõ,65,available,1980 Books,Không có,Không rõ,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,Không rõ,0-2500,4 sao
277314379,31 Ngày Bán Hàng Thực Chiến,292000,365000,0,0,Hoàng Trung Dũng,0,available,Alphabooks,Bìa mềm tay gấp,400,,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,0 sao
277228149,Ván bài lật ngửa (Hộp 6 cuốn),822000,990000,4.5,10,Nguyễn Trương Thiên Lý,75,available,NXB Trẻ,Bìa mềm,Không rõ,02/05/25,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,Không rõ,0-2500,4 sao
277228095,The AI Edge: Khai Thác Thế Mạnh AI Trong Sales & Marketing,153000,219000,0,0,Jeb BlountA,85,available,1980 Books,Bìa mềm,388,,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,0 sao
276833162,Chuyện Con Mèo Dạy Hải Âu Bay,45000,60000,5,2796,Luis Sepulveda,30477,available,Nhã Nam,Bìa mềm,144,06/01/19,Sách tiếng Việt,Sách thiếu nhi,Văn học thiếu nhi,,,1-500,20000+,5 sao
276660934,Cuốn theo chiều gió (Tiểu thuyết đoạt giải Pulitzer 1937),268000,395000,4.8,6,Margaret Mitchell,32,available,Công Ty Cổ Phần Văn Hóa Huy Hoàng,Bìa cứng,1072,12/04/24,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1000-1500,0-2500,4 sao
276641008,Thao túng tâm lý khách hàng bằng tâm lý học,160000,160000,0,0,Không rõ,0,available,BIZBOOKS,Không có,Không rõ,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,Không rõ,0-2500,0 sao
276477771,Biến Tiềm Năng Thành Tài Năng,136000,180000,5,10,Adam Grant,220,available,First News - Trí Việt,Bìa mềm,336,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
276377311,Ông trăm tuổi tái xuất và giải cứu thế giới (Jonas Jonasson),145000,190000,4.7,24,Jonas Jonasson,362,available,NXB Trẻ,Bìa mềm,504,10/14/24,Sách tiếng Việt,Sách văn học,Truyện dài,,,500-1000,0-2500,4 sao
275576878,Agatha Christie. Thi thể trong thư viện - Một vụ án của Jane Marple,83600,110000,4.8,32,Agatha Christie,345,available,NXB Trẻ,Bìa mềm,236,07/16/24,Sách tiếng Việt,Sách văn học,Truyện trinh thám,,,1-500,0-2500,4 sao
275408103,Chia Sẻ Từ Trái Tim (Thích Pháp Hòa),122600,168000,5,107,Không rõ,1496,available,FIRST NEWS,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,Không rõ,0-2500,5 sao
274728364,Đại Việt Sử Ký Toàn Thư,176000,275000,4.8,95,Đào Duy Anh,675,available,Nhà sách Minh Thắng,Bìa cứng,1284,03/03/22,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,1000-1500,0-2500,4 sao
274566783,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,210000,299000,4.8,1389,Robert Winston,8375,available,1980 Books,Bìa cứng,128,04/01/20,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,5000-10000,4 sao
273844083,Dược Khoa Cho Tâm Hồn,85100,125000,5,9,Osho,81,available,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri,Bìa mềm,192,10/01/23,Sách tiếng Việt,Sách Thường Thức - Gia Đình,Chăm sóc sức khỏe,Sức khỏe tinh thần,,1-500,0-2500,5 sao
273356637,Bác Hana,79900,109000,5,52,Alena Mornštajnová,485,available,NXB Phụ Nữ Việt Nam,Bìa mềm,332,,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1-500,0-2500,5 sao
